net,length_um
_10469_,4.6
_10552_,4.6
_10945_,4.6
_11015_,4.6
_11976_,4.6
_12444_,4.6
_02049_,4.59
_00017_,4.585
_00155_,4.585
_00361_,4.585
_00479_,4.585
_00481_,4.585
_00489_,4.585
_00564_,4.585
_00569_,4.585
_00575_,4.585
_00607_,4.585
_00642_,4.585
_00669_,4.585
_00694_,4.585
_00712_,4.585
_01282_,4.585
_01661_,4.585
_01916_,4.585
_01937_,4.585
_01952_,4.585
_02127_,4.585
_02167_,4.585
_02179_,4.585
_00419_,4.58
_01856_,4.58
_06129_,4.58
_08136_,4.58
_10876_,4.58
_11257_,4.58
_11521_,4.58
_03106_,4.57
_00162_,4.56
_00355_,4.56
_00926_,4.56
_01449_,4.56
_01626_,4.56
_03779_,4.56
_03817_,4.56
_04454_,4.56
_04752_,4.56
_08920_,4.56
_09037_,4.56
_10325_,4.56
_11202_,4.56
_11292_,4.56
_11298_,4.56
_11820_,4.56
_11869_,4.56
_00184_,4.555
_00631_,4.555
_02512_,4.54
_03338_,4.54
_04937_,4.54
_05279_,4.54
_06958_,4.54
_08340_,4.54
_10200_,4.54
_12028_,4.54
_12034_,4.54
_01696_,4.525
_01742_,4.525
_01794_,4.525
_01920_,4.525
_03963_,4.51
_01777_,4.505
_01906_,4.505
_02299_,4.48
_02873_,4.48
_03171_,4.48
_03862_,4.48
_05328_,4.48
_05444_,4.48
_05858_,4.48
_06521_,4.48
_06529_,4.48
_06689_,4.48
_06983_,4.48
_07170_,4.48
_09271_,4.48
_09429_,4.48
_09968_,4.48
_10562_,4.48
_10586_,4.48
_10717_,4.48
_10759_,4.48
_11330_,4.48
_11348_,4.48
_11455_,4.48
_11757_,4.48
_11872_,4.48
_12095_,4.48
_12141_,4.48
_12645_,4.48
_04176_,4.465
_00298_,4.46
_00307_,4.46
_00309_,4.46
_00341_,4.46
_02270_,4.46
_02275_,4.46
_02402_,4.46
_02407_,4.46
_02495_,4.46
_02626_,4.46
_02662_,4.46
_02664_,4.46
_02786_,4.46
_02811_,4.46
_02901_,4.46
_02963_,4.46
_03172_,4.46
_03487_,4.46
_03961_,4.46
_04149_,4.46
_04410_,4.46
_04620_,4.46
_04822_,4.46
_04924_,4.46
_04983_,4.46
_05034_,4.46
_05135_,4.46
_05197_,4.46
_05343_,4.46
_05537_,4.46
_05648_,4.46
_05677_,4.46
_05680_,4.46
_05871_,4.46
_05941_,4.46
_05981_,4.46
_06010_,4.46
_06012_,4.46
_06024_,4.46
_06037_,4.46
_06114_,4.46
_06179_,4.46
_06416_,4.46
_06436_,4.46
_06608_,4.46
_06750_,4.46
_06819_,4.46
_07013_,4.46
_07453_,4.46
_07778_,4.46
_07790_,4.46
_07910_,4.46
_08012_,4.46
_08924_,4.46
_09186_,4.46
_09824_,4.46
_09984_,4.46
_10318_,4.46
_10524_,4.46
_11233_,4.46
_11405_,4.46
_11561_,4.46
_11634_,4.46
_11683_,4.46
_11853_,4.46
_12022_,4.46
_12043_,4.46
_12112_,4.46
_12116_,4.46
_12211_,4.46
_12443_,4.46
_12449_,4.46
_12684_,4.46
_12717_,4.46
_12873_,4.46
net293,4.46
_00676_,4.44
_04683_,4.44
_04832_,4.44
_06963_,4.44
_07887_,4.44
_00572_,4.435
_01120_,4.435
_01277_,4.435
_00086_,4.425
_00348_,4.425
_00379_,4.425
_00644_,4.425
_01111_,4.425
_01505_,4.425
_01539_,4.425
_01568_,4.425
_01811_,4.425
_01932_,4.425
_02001_,4.425
_02960_,4.42
_02961_,4.42
_03417_,4.42
_03798_,4.42
_03899_,4.42
_04124_,4.42
_04580_,4.42
_04985_,4.42
_05286_,4.42
_05397_,4.42
_05398_,4.42
_05431_,4.42
_05599_,4.42
_05653_,4.42
_05962_,4.42
_06064_,4.42
_06201_,4.42
_06340_,4.42
_06405_,4.42
_06406_,4.42
_06447_,4.42
_06475_,4.42
_06547_,4.42
_06566_,4.42
_06567_,4.42
_07078_,4.42
_07456_,4.42
_07545_,4.42
_07597_,4.42
_07602_,4.42
_07603_,4.42
_07606_,4.42
_07974_,4.42
_08587_,4.42
_09090_,4.42
_09091_,4.42
_09188_,4.42
_09269_,4.42
_09785_,4.42
_10584_,4.42
_10706_,4.42
_10795_,4.42
_10909_,4.42
_11951_,4.42
_11996_,4.42
_11997_,4.42
_11998_,4.42
_11999_,4.42
_12011_,4.42
_12379_,4.42
_12380_,4.42
_12607_,4.42
_12707_,4.42
_12843_,4.42
_00491_,4.415
_00181_,4.405
_00457_,4.405
_04673_,4.4
_12464_,4.4
_00600_,4.385
_00885_,4.385
_01069_,4.385
_01200_,4.385
_01846_,4.385
_02224_,4.385
_01109_,4.36
_01233_,4.36
_01366_,4.36
_02281_,4.36
_03373_,4.36
_03998_,4.36
_04944_,4.36
_05495_,4.36
_06290_,4.36
_06426_,4.36
_07409_,4.36
_08068_,4.36
_09248_,4.36
_09332_,4.36
_11279_,4.36
_12352_,4.36
_12504_,4.36
_12676_,4.36
_12842_,4.36
_09465_,4.355
_02524_,4.34
_02567_,4.34
_02577_,4.34
_02929_,4.34
_02970_,4.34
_03160_,4.34
_03330_,4.34
_03495_,4.34
_03675_,4.34
_03771_,4.34
_04143_,4.34
_04241_,4.34
_04363_,4.34
_04483_,4.34
_04873_,4.34
_05139_,4.34
_05248_,4.34
_05470_,4.34
_05504_,4.34
_05910_,4.34
_05949_,4.34
_06075_,4.34
_06147_,4.34
_06450_,4.34
_06638_,4.34
_06641_,4.34
_07010_,4.34
_07431_,4.34
_07462_,4.34
_07591_,4.34
_07804_,4.34
_07955_,4.34
_07977_,4.34
_09818_,4.34
_10138_,4.34
_10166_,4.34
_10198_,4.34
_10405_,4.34
_10502_,4.34
_10642_,4.34
_10760_,4.34
_10877_,4.34
_10964_,4.34
_11154_,4.34
_11847_,4.34
_11875_,4.34
_11953_,4.34
_12283_,4.34
_12406_,4.34
_12523_,4.34
_12668_,4.34
_12888_,4.34
net191,4.34
_09932_,4.335
_00319_,4.32
_02973_,4.32
_07893_,4.32
_00658_,4.315
_03897_,4.315
_00125_,4.295
_00336_,4.295
_01415_,4.295
_01723_,4.295
_02184_,4.295
_00110_,4.285
_00716_,4.265
_00982_,4.265
_01517_,4.265
_01609_,4.265
_02044_,4.265
_00102_,4.26
_01982_,4.26
_07608_,4.26
_04154_,4.25
_11324_,4.25
_00096_,4.24
_00205_,4.24
_00212_,4.24
_00283_,4.24
_00814_,4.24
_00898_,4.24
_00936_,4.24
_01056_,4.24
_01412_,4.24
_01569_,4.24
_01722_,4.24
_01740_,4.24
_01768_,4.24
_01783_,4.24
_02006_,4.24
_02213_,4.24
_02320_,4.24
_02750_,4.24
_02920_,4.24
_03208_,4.24
_04390_,4.24
_04477_,4.24
_05494_,4.24
_06021_,4.24
_06109_,4.24
_06220_,4.24
_06868_,4.24
_06996_,4.24
_07348_,4.24
_07408_,4.24
_07903_,4.24
_08382_,4.24
_10886_,4.24
_11968_,4.24
_12119_,4.24
_12155_,4.24
_12371_,4.24
_12893_,4.24
net193,4.24
_09716_,4.23
_00352_,4.22
_04417_,4.22
_05290_,4.22
_07258_,4.22
_08033_,4.22
_08782_,4.22
_09484_,4.22
_09980_,4.22
_10752_,4.22
_11381_,4.22
_12516_,4.22
_12697_,4.22
_02256_,4.2
_02278_,4.2
_02434_,4.2
_02514_,4.2
_02539_,4.2
_02599_,4.2
_02649_,4.2
_02792_,4.2
_02978_,4.2
_03203_,4.2
_03218_,4.2
_03481_,4.2
_03587_,4.2
_04386_,4.2
_04507_,4.2
_04585_,4.2
_05303_,4.2
_05391_,4.2
_05417_,4.2
_05728_,4.2
_05739_,4.2
_05826_,4.2
_05944_,4.2
_05948_,4.2
_05974_,4.2
_05980_,4.2
_06011_,4.2
_06226_,4.2
_06232_,4.2
_06303_,4.2
_06457_,4.2
_06541_,4.2
_06579_,4.2
_06755_,4.2
_06796_,4.2
_06872_,4.2
_06934_,4.2
_07042_,4.2
_07064_,4.2
_07115_,4.2
_07148_,4.2
_07176_,4.2
_07297_,4.2
_07539_,4.2
_07542_,4.2
_07714_,4.2
_07738_,4.2
_07766_,4.2
_07827_,4.2
_08036_,4.2
_08502_,4.2
_08698_,4.2
_08770_,4.2
_08774_,4.2
_08786_,4.2
_08872_,4.2
_09110_,4.2
_09154_,4.2
_09160_,4.2
_09209_,4.2
_09211_,4.2
_09281_,4.2
_09469_,4.2
_12012_,4.2
_12040_,4.2
_12073_,4.2
_12079_,4.2
_12121_,4.2
_12227_,4.2
_12391_,4.2
_12423_,4.2
_12448_,4.2
_12480_,4.2
_12512_,4.2
_12521_,4.2
_12526_,4.2
_12557_,4.2
_12612_,4.2
_12726_,4.2
_12801_,4.2
_12829_,4.2
_12899_,4.2
net266,4.2
_01924_,4.195
_01228_,4.175
_00851_,4.165
_01136_,4.165
_01292_,4.165
_01622_,4.165
_01728_,4.165
_02050_,4.165
_00068_,4.145
_00870_,4.145
_01457_,4.145
_02473_,4.14
_02477_,4.14
_02647_,4.14
_02673_,4.14
_02843_,4.14
_02898_,4.14
_02914_,4.14
_02922_,4.14
_03156_,4.14
_03212_,4.14
_04233_,4.14
_05268_,4.14
_05289_,4.14
_05643_,4.14
_05651_,4.14
_05712_,4.14
_05840_,4.14
_05887_,4.14
_06023_,4.14
_06043_,4.14
_06241_,4.14
_06465_,4.14
_06581_,4.14
_06661_,4.14
_06803_,4.14
_06860_,4.14
_06883_,4.14
_06894_,4.14
_07037_,4.14
_07267_,4.14
_07346_,4.14
_07400_,4.14
_07474_,4.14
_07502_,4.14
_07508_,4.14
_07510_,4.14
_07526_,4.14
_07532_,4.14
_07575_,4.14
_07647_,4.14
_07841_,4.14
_08028_,4.14
_08548_,4.14
_08552_,4.14
_08595_,4.14
_08788_,4.14
_08900_,4.14
_08905_,4.14
_09001_,4.14
_09088_,4.14
_09145_,4.14
_09158_,4.14
_09216_,4.14
_09220_,4.14
_09228_,4.14
_09249_,4.14
_09919_,4.14
_11023_,4.14
_11064_,4.14
_12016_,4.14
_12115_,4.14
_12153_,4.14
_12252_,4.14
_12261_,4.14
_12387_,4.14
_12407_,4.14
_12413_,4.14
_12468_,4.14
_12585_,4.14
_12671_,4.14
_12713_,4.14
_12757_,4.14
_12820_,4.14
_12823_,4.14
_12883_,4.14
net245,4.14
_00784_,4.125
_00973_,4.125
_01377_,4.125
_01398_,4.125
_02661_,4.12
_04682_,4.12
_06413_,4.12
_09910_,4.12
_10403_,4.12
_10461_,4.12
_12313_,4.12
_12863_,4.12
_03722_,4.1
_04343_,4.1
_04527_,4.1
_05077_,4.1
_05153_,4.1
_06774_,4.1
_10483_,4.1
_11132_,4.1
_00753_,4.08
_02327_,4.08
_02572_,4.08
_07500_,4.08
_11129_,4.08
_12604_,4.08
_12734_,4.08
_00275_,4.075
_00953_,4.075
_01763_,4.075
_00577_,4.065
_00752_,4.065
_01218_,4.065
_01221_,4.065
_01187_,4.045
_01963_,4.045
_02588_,4.02
_02822_,4.02
_02894_,4.02
_03108_,4.02
_03210_,4.02
_03214_,4.02
_03514_,4.02
_04182_,4.02
_04394_,4.02
_04499_,4.02
_05030_,4.02
_05074_,4.02
_05271_,4.02
_05389_,4.02
_05655_,4.02
_05999_,4.02
_06609_,4.02
_06822_,4.02
_07152_,4.02
_07723_,4.02
_07821_,4.02
_08441_,4.02
_09614_,4.02
_09752_,4.02
_10657_,4.02
_10671_,4.02
_10775_,4.02
_10828_,4.02
_10972_,4.02
_11254_,4.02
_11593_,4.02
_11602_,4.02
_12106_,4.02
_12355_,4.02
_12363_,4.02
_12566_,4.02
_12663_,4.02
_12780_,4.02
_12814_,4.02
_00294_,4
_00308_,4
_02236_,4
_02243_,4
_02438_,4
_02561_,4
_02757_,4
_03033_,4
_03138_,4
_03177_,4
_03401_,4
_04240_,4
_04503_,4
_04772_,4
_05106_,4
_05115_,4
_05208_,4
_05364_,4
_05392_,4
_05434_,4
_05553_,4
_05575_,4
_05586_,4
_05829_,4
_05917_,4
_06019_,4
_06082_,4
_06086_,4
_06250_,4
_06254_,4
_06460_,4
_06773_,4
_06973_,4
_07063_,4
_07069_,4
_07149_,4
_07159_,4
_07271_,4
_07615_,4
_07726_,4
_07819_,4
_07826_,4
_07925_,4
_07995_,4
_07999_,4
_08945_,4
_08954_,4
_08968_,4
_08984_,4
_08985_,4
_09161_,4
_09178_,4
_09219_,4
_09282_,4
_09340_,4
_09686_,4
_09828_,4
_10185_,4
_10410_,4
_10414_,4
_10492_,4
_10714_,4
_10734_,4
_11006_,4
_11215_,4
_11240_,4
_11331_,4
_11532_,4
_11570_,4
_11636_,4
_11645_,4
_11677_,4
_11707_,4
_11712_,4
_11715_,4
_12009_,4
_12136_,4
_12217_,4
_12237_,4
_12267_,4
_12360_,4
_12735_,4
_12826_,4
_12889_,4
net172,4
net209,3.985
_00580_,3.98
_02762_,3.98
_02997_,3.98
_03191_,3.98
_04800_,3.98
_06887_,3.98
_08875_,3.98
_08998_,3.98
_12065_,3.98
_12356_,3.98
_00153_,3.965
_00200_,3.965
_00563_,3.965
_00865_,3.965
_01217_,3.965
_01300_,3.965
_01551_,3.965
_01570_,3.965
_01595_,3.965
_01610_,3.965
net169,3.965
_04681_,3.955
_00080_,3.945
_00010_,3.925
_00504_,3.925
_00521_,3.925
_00729_,3.925
_00955_,3.925
_01098_,3.925
_01663_,3.925
_01719_,3.925
_02214_,3.925
net229,3.925
_10119_,3.91
_10298_,3.905
_00653_,3.9
_01115_,3.9
_01416_,3.9
_02549_,3.9
_02644_,3.9
_03221_,3.9
_05237_,3.9
_05244_,3.9
_05366_,3.9
_05707_,3.9
_06072_,3.9
_06670_,3.9
_06710_,3.9
_06777_,3.9
_07041_,3.9
_07169_,3.9
_07343_,3.9
_07425_,3.9
_07567_,3.9
_07973_,3.9
_08104_,3.9
_08106_,3.9
_08520_,3.9
_08547_,3.9
_09266_,3.9
_09305_,3.9
_09328_,3.9
_12013_,3.9
_12023_,3.9
_12269_,3.9
_12277_,3.9
_00437_,3.88
_02706_,3.88
_02768_,3.88
_02857_,3.88
_03107_,3.88
_03190_,3.88
_03244_,3.88
_04075_,3.88
_04267_,3.88
_04567_,3.88
_04679_,3.88
_04852_,3.88
_05219_,3.88
_05288_,3.88
_05424_,3.88
_05490_,3.88
_05642_,3.88
_06046_,3.88
_06423_,3.88
_06713_,3.88
_06815_,3.88
_07005_,3.88
_07259_,3.88
_07371_,3.88
_07417_,3.88
_07485_,3.88
_07499_,3.88
_07534_,3.88
_07667_,3.88
_07689_,3.88
_07806_,3.88
_07930_,3.88
_08170_,3.88
_08602_,3.88
_08653_,3.88
_08887_,3.88
_08929_,3.88
_08960_,3.88
_09029_,3.88
_09181_,3.88
_09229_,3.88
_09231_,3.88
_09247_,3.88
_09596_,3.88
_09676_,3.88
_09869_,3.88
_09955_,3.88
_10315_,3.88
_10379_,3.88
_10476_,3.88
_10486_,3.88
_10511_,3.88
_10947_,3.88
_11095_,3.88
_11141_,3.88
_11338_,3.88
_11344_,3.88
_11373_,3.88
_11762_,3.88
_11963_,3.88
_12039_,3.88
_12171_,3.88
_12451_,3.88
_12636_,3.88
_12800_,3.88
_12836_,3.88
_04754_,3.86
_04982_,3.86
_06367_,3.86
_07028_,3.86
_07672_,3.86
_07782_,3.86
_09474_,3.86
_11482_,3.86
_02064_,3.835
_05107_,3.82
_00029_,3.805
_00060_,3.805
_00203_,3.805
_01070_,3.805
_01142_,3.805
_01445_,3.805
_01859_,3.805
_02121_,3.805
_00779_,3.795
_00079_,3.785
_00048_,3.78
_00218_,3.78
_00270_,3.78
_00399_,3.78
_00408_,3.78
_00454_,3.78
_00529_,3.78
_00700_,3.78
_00810_,3.78
_00835_,3.78
_00894_,3.78
_00909_,3.78
_00967_,3.78
_01149_,3.78
_01565_,3.78
_01591_,3.78
_01617_,3.78
_01635_,3.78
_01681_,3.78
_01968_,3.78
_02226_,3.78
_02229_,3.78
_02313_,3.78
_02566_,3.78
_02858_,3.78
_02880_,3.78
_03585_,3.78
_04540_,3.78
_05274_,3.78
_05542_,3.78
_05646_,3.78
_05676_,3.78
_05870_,3.78
_06115_,3.78
_06130_,3.78
_06375_,3.78
_06428_,3.78
_06695_,3.78
_07019_,3.78
_07524_,3.78
_07716_,3.78
_07729_,3.78
_08836_,3.78
_10261_,3.78
_10364_,3.78
_10718_,3.78
_10783_,3.78
_11721_,3.78
_11722_,3.78
_11899_,3.78
_12111_,3.78
_12281_,3.78
_12353_,3.78
_12788_,3.78
_12879_,3.78
_04037_,3.76
_04560_,3.76
_05436_,3.76
_07546_,3.76
_07772_,3.76
_07783_,3.76
_08665_,3.76
_08928_,3.76
_09272_,3.76
_10102_,3.76
_10650_,3.76
_11159_,3.76
_11281_,3.76
_11422_,3.76
_11618_,3.76
_12285_,3.76
_02110_,3.755
_02315_,3.74
_02504_,3.74
_02516_,3.74
_02533_,3.74
_02702_,3.74
_02900_,3.74
_02938_,3.74
_02958_,3.74
_03056_,3.74
_04441_,3.74
_05353_,3.74
_05373_,3.74
_05496_,3.74
_05623_,3.74
_05625_,3.74
_05679_,3.74
_05742_,3.74
_05793_,3.74
_05803_,3.74
_05842_,3.74
_06121_,3.74
_06157_,3.74
_06175_,3.74
_06184_,3.74
_06318_,3.74
_06393_,3.74
_06488_,3.74
_06519_,3.74
_06583_,3.74
_06587_,3.74
_07156_,3.74
_07344_,3.74
_07356_,3.74
_07495_,3.74
_07516_,3.74
_07564_,3.74
_07604_,3.74
_07747_,3.74
_07799_,3.74
_07817_,3.74
_08182_,3.74
_08753_,3.74
_08758_,3.74
_08980_,3.74
_09100_,3.74
_09237_,3.74
_09253_,3.74
_09285_,3.74
_10417_,3.74
_12342_,3.74
_12351_,3.74
_12518_,3.74
_12560_,3.74
_12570_,3.74
_12891_,3.74
_02034_,3.735
_00005_,3.705
_00952_,3.705
_00983_,3.705
_01280_,3.705
_01731_,3.705
_07627_,3.7
_00105_,3.685
_00247_,3.685
_01451_,3.685
_01508_,3.685
_01867_,3.685
_00772_,3.68
_00777_,3.68
_02265_,3.68
_02272_,3.68
_02432_,3.68
_02461_,3.68
_02464_,3.68
_02469_,3.68
_02508_,3.68
_02530_,3.68
_02536_,3.68
_02542_,3.68
_02568_,3.68
_02574_,3.68
_02596_,3.68
_02606_,3.68
_02676_,3.68
_02681_,3.68
_02720_,3.68
_02862_,3.68
_02882_,3.68
_02932_,3.68
_02942_,3.68
_02956_,3.68
_03016_,3.68
_03948_,3.68
_05012_,3.68
_05259_,3.68
_05265_,3.68
_05375_,3.68
_05423_,3.68
_05429_,3.68
_05433_,3.68
_05535_,3.68
_05545_,3.68
_05559_,3.68
_05563_,3.68
_05567_,3.68
_05592_,3.68
_05595_,3.68
_05603_,3.68
_05619_,3.68
_05797_,3.68
_05800_,3.68
_05809_,3.68
_05822_,3.68
_05824_,3.68
_05828_,3.68
_05884_,3.68
_05896_,3.68
_05902_,3.68
_05904_,3.68
_05914_,3.68
_05924_,3.68
_05928_,3.68
_05960_,3.68
_06017_,3.68
_06057_,3.68
_06091_,3.68
_06093_,3.68
_06103_,3.68
_06119_,3.68
_06153_,3.68
_06161_,3.68
_06168_,3.68
_06223_,3.68
_06255_,3.68
_06341_,3.68
_06349_,3.68
_06369_,3.68
_06403_,3.68
_06409_,3.68
_06459_,3.68
_06471_,3.68
_06499_,3.68
_06594_,3.68
_06766_,3.68
_06778_,3.68
_06960_,3.68
_06968_,3.68
_07032_,3.68
_07082_,3.68
_07084_,3.68
_07086_,3.68
_07088_,3.68
_07154_,3.68
_07158_,3.68
_07216_,3.68
_07224_,3.68
_07276_,3.68
_07302_,3.68
_07306_,3.68
_07308_,3.68
_07333_,3.68
_07340_,3.68
_07430_,3.68
_07444_,3.68
_07448_,3.68
_07480_,3.68
_07492_,3.68
_07629_,3.68
_07658_,3.68
_07660_,3.68
_07665_,3.68
_07674_,3.68
_07686_,3.68
_07701_,3.68
_07849_,3.68
_07967_,3.68
_08469_,3.68
_08844_,3.68
_08943_,3.68
_08951_,3.68
_09205_,3.68
_09289_,3.68
_09307_,3.68
_09376_,3.68
_09870_,3.68
_10160_,3.68
_10286_,3.68
_10497_,3.68
_10744_,3.68
_11072_,3.68
_11157_,3.68
_11219_,3.68
_11371_,3.68
_11484_,3.68
_11833_,3.68
_11908_,3.68
_12020_,3.68
_12082_,3.68
_12147_,3.68
_12151_,3.68
_12172_,3.68
_12327_,3.68
_12348_,3.68
_12459_,3.68
_12472_,3.68
_12564_,3.68
_12579_,3.68
_12588_,3.68
_12715_,3.68
_12774_,3.68
_12817_,3.68
_12832_,3.68
_12839_,3.68
_12841_,3.68
_12853_,3.68
_12881_,3.68
_00231_,3.66
_01642_,3.66
_01652_,3.66
_03356_,3.66
_04656_,3.66
_06708_,3.66
_10643_,3.66
_04517_,3.64
_07694_,3.64
_08605_,3.64
_08878_,3.64
_10632_,3.64
_11341_,3.64
_11656_,3.64
_11926_,3.64
_12268_,3.64
_00073_,3.635
_00376_,3.635
_00027_,3.605
_00052_,3.605
_00358_,3.605
_00596_,3.605
_00902_,3.605
_01044_,3.605
_01453_,3.605
_01227_,3.595
_00550_,3.585
_01209_,3.585
_02651_,3.56
_03068_,3.56
_03406_,3.56
_03702_,3.56
_03932_,3.56
_04200_,3.56
_04357_,3.56
_04781_,3.56
_02877_,3.555
_02678_,3.55
_00312_,3.54
_02276_,3.54
_02415_,3.54
_02604_,3.54
_02731_,3.54
_02798_,3.54
_02832_,3.54
_02883_,3.54
_02915_,3.54
_03105_,3.54
_03117_,3.54
_03143_,3.54
_03231_,3.54
_03747_,3.54
_03982_,3.54
_04134_,3.54
_04196_,3.54
_04262_,3.54
_04416_,3.54
_04665_,3.54
_04711_,3.54
_04893_,3.54
_04927_,3.54
_05491_,3.54
_05569_,3.54
_05581_,3.54
_05927_,3.54
_06229_,3.54
_06352_,3.54
_06397_,3.54
_06814_,3.54
_06827_,3.54
_06856_,3.54
_06861_,3.54
_06974_,3.54
_07300_,3.54
_07454_,3.54
_07483_,3.54
_07601_,3.54
_07662_,3.54
_07734_,3.54
_07802_,3.54
_07940_,3.54
_08094_,3.54
_08449_,3.54
_08757_,3.54
_08996_,3.54
_09033_,3.54
_09093_,3.54
_09230_,3.54
_09273_,3.54
_09301_,3.54
_09374_,3.54
_09398_,3.54
_09812_,3.54
_10203_,3.54
_10209_,3.54
_10292_,3.54
_10312_,3.54
_10422_,3.54
_10455_,3.54
_10688_,3.54
_10742_,3.54
_10773_,3.54
_10811_,3.54
_11128_,3.54
_11220_,3.54
_11349_,3.54
_11392_,3.54
_11446_,3.54
_11726_,3.54
_11737_,3.54
_11748_,3.54
_11785_,3.54
_11874_,3.54
_11883_,3.54
_11961_,3.54
_12263_,3.54
_12320_,3.54
_12414_,3.54
_12781_,3.54
_12793_,3.54
_12818_,3.54
_12821_,3.54
_12840_,3.54
net281,3.54
net181,3.525
_06014_,3.52
_07900_,3.52
_09783_,3.52
_04171_,3.51
_00119_,3.505
_00154_,3.505
_00178_,3.505
_00249_,3.505
_00301_,3.505
_00439_,3.505
_01040_,3.505
_01055_,3.505
_01064_,3.505
_01201_,3.505
_01500_,3.505
_01544_,3.505
_01600_,3.505
_01637_,3.505
_01873_,3.505
_01980_,3.505
_02002_,3.505
_02035_,3.505
_02172_,3.505
net201,3.505
_04269_,3.49
_00710_,3.485
_00925_,3.485
_01716_,3.485
_02965_,3.48
_00116_,3.465
_00121_,3.465
_00239_,3.465
_00240_,3.465
_00245_,3.465
_00350_,3.465
_00398_,3.465
_00442_,3.465
_00769_,3.465
_00783_,3.465
_00946_,3.465
_01059_,3.465
_01105_,3.465
_01244_,3.465
_01270_,3.465
_01624_,3.465
_01720_,3.465
_01748_,3.465
_01779_,3.465
_01909_,3.465
_01928_,3.465
_02020_,3.465
_02091_,3.465
_10984_,3.45
_00446_,3.445
_04578_,3.445
_00059_,3.44
_00137_,3.44
_00788_,3.44
_00871_,3.44
_00950_,3.44
_01385_,3.44
_02025_,3.44
_02277_,3.44
_02288_,3.44
_02411_,3.44
_02807_,3.44
_02859_,3.44
_03229_,3.44
_03612_,3.44
_03699_,3.44
_03773_,3.44
_03951_,3.44
_03966_,3.44
_04391_,3.44
_04686_,3.44
_04731_,3.44
_05260_,3.44
_05335_,3.44
_05416_,3.44
_05447_,3.44
_05594_,3.44
_05703_,3.44
_05865_,3.44
_05897_,3.44
_06145_,3.44
_06152_,3.44
_06156_,3.44
_06191_,3.44
_06308_,3.44
_06417_,3.44
_06458_,3.44
_06592_,3.44
_06881_,3.44
_06957_,3.44
_07093_,3.44
_07433_,3.44
_07529_,3.44
_08341_,3.44
_08576_,3.44
_08729_,3.44
_12041_,3.44
_12128_,3.44
_12134_,3.44
_12138_,3.44
_12156_,3.44
_12199_,3.44
_12370_,3.44
_12525_,3.44
_12551_,3.44
_12617_,3.44
_12682_,3.44
_12834_,3.44
_12874_,3.44
_12880_,3.44
_10927_,3.425
_02290_,3.42
_02298_,3.42
_02345_,3.42
_02409_,3.42
_02933_,3.42
_03005_,3.42
_03188_,3.42
_03227_,3.42
_03691_,3.42
_04092_,3.42
_04146_,3.42
_04338_,3.42
_04513_,3.42
_04715_,3.42
_04859_,3.42
_04860_,3.42
_04941_,3.42
_04972_,3.42
_05908_,3.42
_05945_,3.42
_05963_,3.42
_05979_,3.42
_05986_,3.42
_06256_,3.42
_06613_,3.42
_06677_,3.42
_06684_,3.42
_06799_,3.42
_06967_,3.42
_07105_,3.42
_07190_,3.42
_07210_,3.42
_07286_,3.42
_07467_,3.42
_07471_,3.42
_07585_,3.42
_07832_,3.42
_07915_,3.42
_07957_,3.42
_07972_,3.42
_07991_,3.42
_08348_,3.42
_08505_,3.42
_08668_,3.42
_08899_,3.42
_08923_,3.42
_09043_,3.42
_09173_,3.42
_09288_,3.42
_09311_,3.42
_09463_,3.42
_09709_,3.42
_09791_,3.42
_09925_,3.42
_09963_,3.42
_10059_,3.42
_10074_,3.42
_10094_,3.42
_10473_,3.42
_10526_,3.42
_10576_,3.42
_10636_,3.42
_10728_,3.42
_10860_,3.42
_10893_,3.42
_10992_,3.42
_11105_,3.42
_11251_,3.42
_11322_,3.42
_11370_,3.42
_11409_,3.42
_11421_,3.42
_11435_,3.42
_11741_,3.42
_11957_,3.42
_12194_,3.42
_12273_,3.42
_12628_,3.42
_12672_,3.42
_12718_,3.42
_12725_,3.42
_12766_,3.42
_00798_,3.415
_02171_,3.415
_10131_,3.405
_05383_,3.4
_11092_,3.4
_12362_,3.4
_01050_,3.395
_07807_,3.39
_01461_,3.355
_09621_,3.355
_00625_,3.345
_00759_,3.345
_02160_,3.345
_03941_,3.33
_00054_,3.32
_00132_,3.32
_00177_,3.32
_00236_,3.32
_00390_,3.32
_00409_,3.32
_00412_,3.32
_00424_,3.32
_00429_,3.32
_00591_,3.32
_00603_,3.32
_00618_,3.32
_00738_,3.32
_00823_,3.32
_01006_,3.32
_01156_,3.32
_01356_,3.32
_01404_,3.32
_01407_,3.32
_01446_,3.32
_01561_,3.32
_01572_,3.32
_01578_,3.32
_01585_,3.32
_01678_,3.32
_01689_,3.32
_01751_,3.32
_01831_,3.32
_01839_,3.32
_01911_,3.32
_02106_,3.32
_02182_,3.32
_02207_,3.32
_02968_,3.32
_04481_,3.32
_04810_,3.32
_05256_,3.32
_05346_,3.32
_05532_,3.32
_05551_,3.32
_05752_,3.32
_05852_,3.32
_05906_,3.32
_06190_,3.32
_06439_,3.32
_06850_,3.32
_07580_,3.32
_07779_,3.32
_07879_,3.32
_08519_,3.32
_08554_,3.32
_08704_,3.32
_09015_,3.32
_09468_,3.32
_10868_,3.32
_11040_,3.32
_11264_,3.32
_11430_,3.32
_12004_,3.32
_12384_,3.32
_12616_,3.32
_11554_,3.31
